date,ticker,price
2019-11-25,RALS,939.814819
2019-12-02,RALS,990.740723
2019-12-09,RALS,958.333313
2019-12-16,RALS,925.925903
2019-12-23,RALS,986.111084
2019-12-30,RALS,990.740723
2020-01-06,RALS,958.333313
2020-01-13,RALS,1092.592529
2020-01-20,RALS,1069.444458
2020-01-27,RALS,990.740723
2020-02-03,RALS,995.370361
2020-02-10,RALS,916.666626
2020-02-17,RALS,912.037048
2020-02-24,RALS,958.333313
2020-03-02,RALS,875
2020-03-09,RALS,662.037048
2020-03-16,RALS,467.59259
2020-03-23,RALS,462.962952
2020-03-30,RALS,472.222229
2020-04-06,RALS,560.185181
2020-04-13,RALS,532.40741
2020-04-20,RALS,513.888855
2020-04-27,RALS,532.40741
2020-05-04,RALS,523.148132
2020-05-11,RALS,518.518494
2020-05-18,RALS,541.666687
2020-05-25,RALS,527.777771
2020-06-01,RALS,592.59259
2020-06-08,RALS,555.555542
2020-06-15,RALS,578.703674
2020-06-22,RALS,564.814819
2020-06-29,RALS,541.666687
2020-07-06,RALS,518.518494
2020-07-13,RALS,523.148132
2020-07-20,RALS,523.148132
2020-07-27,RALS,523.148132
2020-08-03,RALS,564.814819
2020-08-10,RALS,601.851868
2020-08-17,RALS,601.851868
2020-08-24,RALS,592.59259
2020-08-31,RALS,635
2020-09-07,RALS,585
2020-09-14,RALS,580
2020-09-21,RALS,565
2020-09-28,RALS,510
2020-10-05,RALS,570
2020-10-12,RALS,565
2020-10-19,RALS,560
2020-10-26,RALS,575
2020-11-02,RALS,570
2020-11-09,RALS,660
2020-11-16,RALS,740
2020-11-23,RALS,780
2020-11-30,RALS,740
2020-12-07,RALS,760
2020-12-14,RALS,890
2020-12-21,RALS,850
2020-12-28,RALS,775
2021-01-04,RALS,785
2021-01-11,RALS,825
2021-01-18,RALS,780
2021-01-25,RALS,645
2021-02-01,RALS,675
2021-02-08,RALS,725
2021-02-15,RALS,715
2021-02-22,RALS,730
2021-03-01,RALS,760
2021-03-08,RALS,805
2021-03-15,RALS,790
2021-03-22,RALS,800
2021-03-29,RALS,785
2021-04-05,RALS,785
2021-04-12,RALS,835
2021-04-19,RALS,865
2021-04-26,RALS,775
2021-05-03,RALS,720
2021-05-10,RALS,740
2021-05-17,RALS,685
2021-05-24,RALS,660
2021-05-31,RALS,685
2021-06-07,RALS,680
2021-06-14,RALS,710
2016-06-13,BBRI,1746.64624
2016-06-20,BBRI,1755.166382
2016-06-27,BBRI,1831.848633
2016-07-04,BBRI,1831.848633
2016-07-11,BBRI,1959.6521
2016-07-18,BBRI,1946.87146
2016-07-25,BBRI,1963.911987
2016-08-01,BBRI,2040.593994
2016-08-08,BBRI,2036.334106
2016-08-15,BBRI,2044.854126
2016-08-22,BBRI,2002.253052
2016-08-29,BBRI,1980.952515
2016-09-05,BBRI,2002.253052
2016-09-12,BBRI,2032.073975
2016-09-19,BBRI,2057.634521
2016-09-26,BBRI,2078.935059
2016-10-03,BBRI,2040.593994
2016-10-10,BBRI,2083.195313
2016-10-17,BBRI,2083.195313
2016-10-24,BBRI,2078.935059
2016-10-31,BBRI,2113.015869
2016-11-07,BBRI,2040.593994
2016-11-14,BBRI,1959.6521
2016-11-21,BBRI,1861.669312
2016-11-28,BBRI,1925.571045
2016-12-05,BBRI,1955.391968
2016-12-12,BBRI,1921.310913
2016-12-19,BBRI,1853.14917
2016-12-26,BBRI,1989.4729
2017-01-02,BBRI,2061.894775
2017-01-09,BBRI,2036.334106
2017-01-16,BBRI,2010.773071
2017-01-23,BBRI,1997.99292
2017-01-30,BBRI,2044.854126
2017-02-06,BBRI,2049.114502
2017-02-13,BBRI,1993.732788
2017-02-20,BBRI,2036.334106
2017-02-27,BBRI,2019.293457
2017-03-06,BBRI,2057.634521
2017-03-13,BBRI,2215.258545
2017-03-20,BBRI,2240.81958
2017-03-27,BBRI,2285.199463
2017-04-03,BBRI,2298.408691
2017-04-10,BBRI,2236.765625
2017-04-17,BBRI,2276.393311
2017-04-24,BBRI,2271.98999
2017-05-01,BBRI,2452.516357
2017-05-08,BBRI,2470.128662
2017-05-15,BBRI,2553.787354
2017-05-22,BBRI,2505.353271
2017-05-29,BBRI,2597.817871
2017-06-05,BBRI,2531.771729
2017-06-12,BBRI,2584.608643
2017-06-19,BBRI,2685.879639
2017-06-26,BBRI,2685.879639
2017-07-03,BBRI,2650.655029
2017-07-10,BBRI,2606.624023
2017-07-17,BBRI,2584.608643
